Relative Path,File Name,Extension,File Size (bytes),Package,Test,Dimensions (pixels),Colour,Cardinality,Subject,Fingerprint Type,Gender,Eyes,Mouth,Background,Facing,Rotation,Same subject,Same image as,Other,,,RGB_bytes_match,RGBA_bytes_match,BW_bytes_match,bytes_match,skip_bytes_checks
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceTemplateTest.testOneToOneMatching,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceThreadSafetyTest.setUpClass,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceThreadSafetyTest.testThreadSafetyExtractAndMatch,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceThreadSafetyTest.testThreadSafetyTrack,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceThreadSafetyTest.testThreadSafetyQualityCheck,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.facelite,FaceThreadSafetyTest.testThreadAssessFace,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.data,.data,"844,800",com.gemalto.cogent.test.face_image,NV21Test.setUpClass,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common\image\face,face1.data,.data,"844,800",com.gemalto.cogent.test.image,BitmapUtilTest.testConvertResolutionInvalidArguments,400x528,RGBA,One,Face,,Woman,Open,Smiling,White,Front,,2.data,,old,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face1.yuv,.yuv,"316,800",com.gemalto.cogent.test.face_image,NV21Test.testNV21Conversion,400x528,RGB(NV21),One,Face,,Woman,Open,Smiling,White,Front,,2.data,\assets\common\face1.data,old,,,,,,N/A,TRUE
\assets\common,face1_180.yuv,.yuv,"316,800",com.gemalto.cogent.test.face_image,NV21Test.testNV21Conversion,400x528,RGB(NV21),One,Face,,Woman,Open,Smiling,White,Front,180,2.data,,"old, rotated face1.yuv",,,,,,N/A,TRUE
\assets\common,face1_270.yuv,.yuv,"316,800",com.gemalto.cogent.test.face_image,NV21Test.testNV21Conversion,528x400,RGB(NV21),One,Face,,Woman,Open,Smiling,White,Front,270,2.data,,"old, rotated face1.yuv",,,,,,N/A,TRUE
\assets\common,face1_90.yuv,.yuv,"316,800",com.gemalto.cogent.test.face_image,NV21Test.testNV21Conversion,528x400,RGB(NV21),One,Face,,Woman,Open,Smiling,White,Front,90,2.data,,"old, rotated face1.yuv",,,,,,N/A,TRUE
\assets\common,face1_test_db,-,"12,288",com.gemalto.cogent.test.facelite,NonEncryptedFaceDB.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,faceDBEncAES,-,"12,288",com.gemalto.cogent.test.facelite,EncryptedAESFaceDB.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,faceDBEncAES256,-,"47,157,248",com.gemalto.cogent.benchmarktest.facelite,EncryptedAESFaceBenchMark.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,faceDBEncChachaa,-,"12,288",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,faceDBEnChacha256,-,"47,157,248",com.gemalto.cogent.benchmarktest.facelite,EncryptedChachaFaceBenchMark.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,faceISO.data,.data,"630,000",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testQualityCheck,350x450,RGBA,One,Face,,Man,Open,Smiling,White,Front,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face_11.data,.data,"4,194,304",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testAssessFace,1024x1024,RGBA,One,Face,,Woman,Open,Smiling,Indoors,Front,,,,glasses,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face_22.data,.data,"4,194,304",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testAssessFace,1024x1024,RGBA,One,Face,,Woman,Open,Neutral,Indoors,45° Left,,,,looking sideways at camera,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face_33.data,.data,"4,194,304",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testAssessFace,1024x1024,RGBA,One,Face,,Man,Open,Smiling,Outdoors,Front,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face_db_cleanup,-,"12,288",com.gemalto.cogent.test.facelite,DBFace,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,face_db_cleanup,-,"12,288",com.gemalto.cogent.test.facelite,FaceTemplateTest.testCleanUp,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,Face_eyes_closed.data,.data,"525,576",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testNotISOCompliantQualityCheckEyesClosed,366x359,RGBA,One,Face,,Man,Closed,Smiling,White,Front,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,face_test_db,-,"47,157,248",com.gemalto.cogent.benchmarktest.facelite,FaceBenchMarkTest.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,face_test_db,-,"47,157,248",com.gemalto.cogent.test.facelite,FaceTemplateTest.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,finger1.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger1.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger1.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger1.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger1.data,.data,"110,000",com.gemalto.cogent.test.image,BitmapUtilTest.testWsqDecodingFailure,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger1.wsq,.wsq,"10,536",N/F,N/F,500x500,BW,One,Fingerprint Scan,Loop,,,,,,,,,different finger than finger1.data,,,,,,N/A,TRUE
\assets\common,finger10.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger10.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger10.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger11.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger11.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger11.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left thumb?,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger180.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,180,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger180.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,180,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger2.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,right index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger2.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,right index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger2.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,right index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger2.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,right index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger3.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger3.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger3.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger3.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left index,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger4.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger4.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger4.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger5.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger5.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger5.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger6.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger6.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger6.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,left middle,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger7.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger7.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger7.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,,,right little,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger8.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger8.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger8.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Whorl,,,,,,,,,left ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger9.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger9.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerAPITest.initializeFingerAPITemplate,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger9.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Arch,,,,,,,,,right ring,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,fingerAEE,-,"16,384",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,fingerchachaCorruptF,-,"16,384",com.gemalto.cogent.test.finger,DBFingerPrint,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,fingerDBEncAES,-,"12,288",com.gemalto.cogent.test.finger,EncryptedAESFingerPrintDB.setUpClass,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,fingerDBEncChacha,-,"12,288",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,fingert_db_CleanUp,-,"12,288",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,finger_180.data,.data,"110,000",com.gemalto.cogent.test.finger,DBFingerPrint,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,finger180.data,,finger180.data right side up,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,finger_180.data,.data,"110,000",com.gemalto.cogent.test.finger,FingerTemplateTest.setUpClass,275x400,BW,One,Fingerprint Digital,Loop,,,,,,,finger180.data,,finger180.data right side up,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,fingetestdb,-,"16,384",N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,FVC2000_Db1_100_1.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_1.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_1.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_1.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_2.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_2.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_2.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_2.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_3.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_3.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_3.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_3.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetyNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_4.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_4.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_5.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_5.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_6.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_6.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_7.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_7.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_8.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ1,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,FVC2000_Db1_100_8.raw,.raw,"90,000",com.gemalto.cogent.test.finger,FingerAPITest.testNFIQ2,300x300,BW,One,Fingerprint Scan,Arch,,,,,,,,,"section, low quality, high brightness",,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,head-tilt.data,.data,"708,708",N/F,N/F,429x413,RGBA,One,Face,,Woman,Open,Neutral,White,Front,,,,head tilted 45 deg left,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,iris1.raw,.raw,"76,800",com.gemalto.cogent.test.face,FaceAPITest_NT.testLivenessSilentIncorrectImageParam,320x240,BW,One,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,iris2.raw,.raw,"76,800",N/F,N/F,320x240,BW,One,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,iris3.raw,.raw,"76,800",N/F,N/F,320x240,BW,One,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,irisBoth.raw,.raw,"384,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testLivenessSilentIncorrectlivenessParam,1600x240,BW,Multiple,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,irisBoth.raw,.raw,"384,000",com.gemalto.cogent.test.iris,IrisAPITest.testTrackResultsBoth,1600x240,BW,Multiple,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,irisBoth.raw,.raw,"384,000",com.gemalto.cogent.test.iris,IrisThreadSafetyTest.testThreadSafetyTrackResultsBoth,1600x240,BW,Multiple,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,irisISO.raw,.raw,"307,200",N/F,N/F,640x480,BW,One,Iris,,,,,,,,,,right eye,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,iris_image.data,.data,"1,764,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testLocationOnlyIris,1800x980,BW,One,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,iris_image.data,.data,"1,764,000",com.gemalto.cogent.test.iris,IrisAPITest.testTrackMaxRadius,1800x980,BW,One,Iris,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,katt-williams-head-tilted.data,.data,"1,440,000",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testNotISOCompliantQualityCheckTiltedFace,800x450,RGBA,One,Face,,Man,Open,Neutral,Outdoors,Front,,,,"head tilted 45+ deg left, wearing beanie",,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,left_4_slap_missing_middle.data,.data,"1,500,000",com.gemalto.cogent.test.finger,FingerAPITest.testSegmentation,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Left,,,,,,,,,middle finger missing,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,left_4_slap_missing_middle.data,.data,"1,500,000",com.gemalto.cogent.test.finger,FingerThreadSafetyTest.testThreadSafetySegmentation,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Left,,,,,,,,,middle finger missing,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,manifest.mf,.mf,85,N/F,N/F,N/F,,,,,,,,,,,,,,,,,,,N/A,TRUE
\assets\common,mouthOpen.data,.data,"1,108,536",com.gemalto.cogent.test.facelite,FaceLiteAPITest.testNotISOCompliantQualityCheckMouthOpen,442x627,RGBA,One,Face,,Woman,Open,Mouth Open,White,Front,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE
\assets\common,nfiq_rolledImg.wsq,.wsq,"20,500",N/F,N/F,800x750,BW,One,Fingerprint Scan,,,,,,,,,,rolled,,,,,,N/A,TRUE
\assets\common,No_Left_eye.data,.data,"251,535",com.gemalto.cogent.test.iris,IrisAPITest.testTrackResultsNoLeftEye,615x409,BW,One,Face,,Man,Open,Neutral,White,Front,,,,one eye missing - empty eye socket,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,Obama_closed_right_eye.data,.data,"234,630",com.gemalto.cogent.test.iris,IrisAPITest.testTrackResultsNoRightEye,594x395,BW,One,Face,,Man,Right Closed,Frowning,Indoors,Front,,,,obama winking,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,right_4_slap.data,.data,"1,500,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testQualityCheckFingerInsteadFace,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Right,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,right_4_slap.data,.data,"1,500,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testLocationFingerInsteadFace,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Right,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,right_4_slap.data,.data,"1,500,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testFeatureExtractFingerInsteadFace,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Right,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
\assets\common,right_4_slap.data,.data,"1,500,000",com.gemalto.cogent.test.face,FaceAPITest_NT.testAttributeFingerInsteadFace,1500x1000,BW,Multiple,Fingerprint Scan,4 Slap Right,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE
