Relative Path,File Name,File Extension,File Size,Package,Test,Dimensions
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-14-utf8-L1.xml,.xml,259617,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-14-utf8-mandatory-only-L1.xml,.xml,157398,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-15-utf8-L1.xml,.xml,62536,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-15-utf8-mandatory-only-L1.xml,.xml,7584,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-17-utf8-L1.xml,.xml,175603,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-17-utf8-mandatory-only-L1.xml,.xml,6991,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,pass-type-4-utf8-L1.xml,.xml,151949,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,warning-all-types-utf8-L1.xml,.xml,6223302,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\NIEM XML Encoding,warning_10_022_and_4_008_legacy_utf8-L1.xml,.xml,513224,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-all-supported-types-9-missing-EFS-fields.an2,.an2,1260019,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-all-supported-types-L1.an2,.an2,427034,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-all-supported-types-L2.an2,.an2,328659,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-deprecated-records.an2,.an2,135,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-missing-info-items.an2,.an2,244,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-1-L1.an2,.an2,275,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-1-L2.an2,.an2,276,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-1-wrong-record-number.an2,.an2,276,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-10-face-L2.an2,.an2,8264,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-10-face-smt-combined-L1.an2,.an2,227693,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-10-face-smt-combined-L2.an2,.an2,227686,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-13-L1.an2,.an2,6610,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-13-L2.an2,.an2,6607,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-14-L1.an2,.an2,50881,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-14-L2.an2,.an2,50894,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-15-L1.an2,.an2,50752,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-15-L2.an2,.an2,50730,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-17-L1.an2,.an2,107773,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-17-L2.an2,.an2,107740,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-4-L1.an2,.an2,104536,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail-type-4-L2.an2,.an2,104536,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,fail_IDC_Sequential_Tests.an2,.an2,672819,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-all-supported-types-with-2.003-udf-with-sf.an2,.an2,1260149,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-all-supported-types-with-2.003-udf.an2,.an2,1260075,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-all-supported-types.an2,.an2,2207432,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-1-long-fieldnumber.an2,.an2,290,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-1-mandatory-only.an2,.an2,129,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-1.an2,.an2,276,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-14-17-piv-index-iris-replacedCorruptImages_fixedAspectRatio.an2,.an2,288049,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-14-17-piv-index-iris.an2,.an2,607484,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-branded-tattoo-mark-reserved-fields-removedReserved.an2,.an2,20625,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-branded-tattoo-mark.an2,.an2,20625,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-face-mandatory-only.an2,.an2,8367,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-face-smt-combined.an2,.an2,227576,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-face.an2,.an2,69830,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-Ncic-2007-unique-addedRequiredInfoItems.an2,.an2,16601579,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-sap10-AddJpegWithJfif.an2,.an2,68840,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-sap10.an2,.an2,359284,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-scar-face-sap50-addedRequiredInfoItems.an2,.an2,16601579,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-scar-face-sap50.an2,.an2,16601579,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-smt-mandatory-only.an2,.an2,8256,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-smt.an2,.an2,68356,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-tattoo-face-sap20.an2,.an2,2898640,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-tattoo-zoom-SyncValuesForMatchingIDCValues.an2,.an2,134989,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-10-tattoo-zoom.an2,.an2,425658,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13-14-latent-match.an2,.an2,1229352,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13-mandatory-only.an2,.an2,46409,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13-tip-eji-j2l-replaced-wsq-with-png.an2,.an2,2110947,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13-tip-eji-j2l.an2,.an2,6353854,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13-with-some-type-14-fields.an2,.an2,6862018,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-13.an2,.an2,614931,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-amp-nqm-utf8-updatedWsqVersion.an2,.an2,247595,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-amp-nqm-utf8.an2,.an2,247595,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-aseg-duplicate-removedDuplicateAndupdatedWsqVersion.an2,.an2,247634,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-aseg-updatedWsqVersion.an2,.an2,247634,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-fld21.an2,.an2,50862,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-mandatory-only.an2,.an2,50667,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-tip-eji-j2l.an2,.an2,6353855,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14-tpcard-nqm.an2,.an2,674974,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-14.an2,.an2,50877,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-15-mandatory-only.an2,.an2,50669,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-15-palms.an2,.an2,2544507,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-15.an2,.an2,50753,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-21.an2,.an2,8827876,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-iris-jpeg-diameter-removedJpeg.an2,.an2,107367,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-iris-jpeg-nojfif-removedJpeg.an2,.an2,107367,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-iris-jpeg-removedJpeg.an2,.an2,107356,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-iris-updatedPixelDensity.an2,.an2,107356,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-iris.an2,.an2,107356,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-left-isf1-max.an2,.an2,108355,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-left-isf1-min.an2,.an2,107385,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-left-isf2-max.an2,.an2,207972,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-left-isf3-max.an2,.an2,78726,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-left-isf7-max.an2,.an2,49173,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17-mandatory-only.an2,.an2,107380,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-17.an2,.an2,107755,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-18-FSA.an2,.an2,279039,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-14-flats.an2,.an2,267509,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-14-slaps-updatedWsqVersion.an2,.an2,267473,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-14-tip-eji-j2l-updatedDfp.an2,.an2,6353856,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-14-tip-eji-wsq-updatedDfpAndWsqVersion.an2,.an2,205749,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-14-tpcard-nqm-updatedWsqVersion.an2,.an2,674974,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-flats.an2,.an2,267390,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-slaps-legacy-gca-updatedWsqVersionAndMadeNonLegacy2.an2,.an2,267364,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-tpcard-updatedWsqVersion.an2,.an2,672821,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4-tpcard.an2,.an2,672843,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-4.an2,.an2,104536,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-7-latent.an2,.an2,614705,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-8-sig-fax.an2,.an2,667,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-8-sig-raw.an2,.an2,1724,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-10-14-fbi.an2,.an2,977339,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-10-14.an2,.an2,976947,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-13-9-14-m1.an2,.an2,1237862,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-13-m1.an2,.an2,619038,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-14-m1.an2,.an2,619040,NF,NF,NF
nist-tests-extension-data\AN2011_SampleData\Traditional Encoding,pass-type-9-4-iafis.an2,.an2,618561,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\NIEM XML Encoding,AllFields.xml,.xml,378408,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\NIEM XML Encoding,Instance_2011 - Vince example.xml,.xml,449658,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\NIEM XML Encoding,Instance_2011-transitional.xml,.xml,122239,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\NIEM XML Encoding,Instance_2011.xml,.xml,449658,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\NIEM XML Encoding,pass-all-supported-types-utf8-L1&L2.xml,.xml,5787851,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,fail-all-supported-types-1.006-invalid-value.an2,.an2,1259753,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,fail-all-supported-types-1.018-invalid-value.an2,.an2,1259753,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,fail-all-supported-types-last-record-idc-mismatch-value-found-in-1.003.an2,.an2,1259753,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,fail-all-supported-types-level1.an2,.an2,1259757,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,fail-all-supported-types-long-data.nist,.nist,2296603,com.gemalto.cogent.test.nist,TestFileParsing.testFileReadEmptyRecord,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-all-supported-types.an2,.an2,2296235,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-type-10-face-smt-combined.an2,.an2,1264853,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-type-18-FSA.an2,.an2,279039,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-type-9-13-9-14-m1.an2,.an2,1237862,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-type-9-13-m1.an2,.an2,619038,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,pass-type-9-14-m1.an2,.an2,619040,NF,NF,NF
nist-tests-extension-data\AN2013_SampleData\Traditional Encoding,warning-ctrl-characters-.an2,.an2,1264853,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,README.pdf,.pdf,19111,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-14-17-piv-index-iris.an2,.an2,389731,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-branded-tattoo-mark.an2,.an2,20631,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-sap10.an2,.an2,350296,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-scar-face-sap50.an2,.an2,16601588,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-tattoo-face-sap20.an2,.an2,2898646,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-10-tattoo-zoom.an2,.an2,425646,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-13-14-latent-match.an2,.an2,1229358,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-13-tip-eji-j2l.an2,.an2,6353881,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-13-tip-eji-wsq.an2,.an2,205769,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-14-amp-nqm-utf8.an2,.an2,247605,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-14-tip-eji-j2l.an2,.an2,6353881,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-14-tip-eji-wsq.an2,.an2,205769,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-14-tpcard-nqm.an2,.an2,674994,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-15-palms.an2,.an2,2544513,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-17-iris.an2,.an2,107364,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-3.an2,.an2,151397,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-4-14-slaps.an2,.an2,267479,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-4-slaps.an2,.an2,267370,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-4-tpcard.an2,.an2,672832,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-5.an2,.an2,19421,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-6.an2,.an2,76197,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-7-latent.an2,.an2,614686,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-8-sig-fax.an2,.an2,670,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-8-sig-fax.an2_image_with_metadata.png,.png,39451,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-8-sig-raw.an2,.an2,36227,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-8-sig-raw.an2_image_with_metadata.png,.png,47049,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-8-sig.an2,.an2,48689,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-10-14.an2,.an2,968702,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-13-9-14-m1.an2,.an2,1240313,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-13-m1.an2,.an2,620264,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-13-std.an2,.an2,618622,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-14-m1.an2,.an2,620277,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-14-std.an2,.an2,618622,NF,NF,NF
nist-tests-extension-data\ansi_nist_character_separated_reference_files,type-9-4-iafis.an2,.an2,618574,NF,NF,NF
nist-tests-extension-data\francois,LS003C1908200005_2.tdf,.tdf,2744537,NF,NF,NF
nist-tests-extension-data\francois,pass-all-supported-types.nst,.nst,2207432,com.gemalto.cogent.test.nist,TestFileParsing.testFileReadWriteAllTypes,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,BM00193265-subj.nist.tdf,.tdf,9226573,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,CGTO009907F-subj.nist_T.tdf,.tdf,578879,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,FBT00002584.tdf,.tdf,2415665,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,FIDN-Blank.tdf,.tdf,4917,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,FIDN-MULTI.tdf,.tdf,141271,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,Finger-ENR-Diff-Fing.tdf,.tdf,364896,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,Finger-Roll-Flat-Palm-Face-Iris-IDN_AUTOTEST.tdf,.tdf,6947777,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,PO2FD.tdf,.tdf,6469212,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,TENR_wronggender.tdf,.tdf,391083,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,TIDN_poor1_2.tdf,.tdf,592493,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,TQSL.tdf,.tdf,391109,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,TSRCH-m.tdf,.tdf,191,NF,NF,NF
nist-tests-extension-data\from_alvaro_de_la_cruz,Wrong_flow_tcn_100.tdf,.tdf,92727,NF,NF,NF
nist-tests-extension-data\from_pete,New Example Nist File_no Type 20.tdf,.tdf,1125107,NF,NF,NF
nist-tests-extension-data\malta_project,INTERPOL-CustomDemographics-FieldDefinition.xml,.xml,18936,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-crimi.ref,.ref,1664853,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-crimi.tdf,.tdf,1664842,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-criminal-sent.ref,.ref,2601386,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-criminal-sent.tdf,.tdf,2601442,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-elimination-sent.ref,.ref,2502470,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-elimination-sent.tdf,.tdf,2502459,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-unidentified-sent.ref,.ref,2762442,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,Malta-unidentified-sent.tdf,.tdf,2762460,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,NIST-sample-types-1-2-4-9-10-13-14-15.ref,.ref,1226030,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,NIST-sample-types-1-2-4-9-10-13-14-15.ref,.ref,1226030,com.gemalto.cogent.test.nist,TestThreadSafety.testDecodingEncodingInMultipleThreads,NF
nist-tests-extension-data\malta_project,NIST-sample-types-1-2-4-9-10-13-14-15.tdf,.tdf,1226070,com.gemalto.cogent.test.nist,TestFileParsing.testDecodingEncoding,NF
nist-tests-extension-data\malta_project,NIST-sample-types-1-2-4-9-10-13-14-15.tdf,.tdf,1226070,com.gemalto.cogent.test.nist,TestThreadSafety.testDecodingEncodingInMultipleThreads,NF
